neighborhood,date,daily_request_count,SNOW,PRCP,TMAX,TMIN,TAVG,weekday,is_weekend,year,month,avg_daily_car_traffic_2017_2021,sqmiles,is_snow_season,is_weekday,lag_1d,lag_3d,rolling_mean_3d,rolling_std_3d,weekofyear,year_minus_1,lag_1y_same_week
Allentown,2022-01-13,1,0.21000001,4.2999997,6.5245004,-1.1754999,2.0036666,Thursday,False,2022,1,,0.29699827,1,1,1.0,1.0,6.333333333333333,9.237604307033985,2,2021,2.0
Allentown,2022-01-17,11,8.469999,12.099999,0.17449999,-5.0255,-2.5734167,Monday,False,2022,1,,0.29699827,1,1,1.0,17.0,6.333333333333333,9.237604307033985,3,2021,2.5
Allentown,2022-01-18,27,0.21000001,0.3,0.7245,-6.5255,-2.8109167,Tuesday,False,2022,1,,0.29699827,1,1,11.0,1.0,4.333333333333333,5.773502691896209,3,2021,2.5
Allentown,2022-01-19,7,0.0,0.1,7.6245003,-6.6254997,2.2870002,Wednesday,False,2022,1,,0.29699827,1,1,27.0,1.0,13.0,13.114877048603987,3,2021,2.5
Allentown,2022-01-20,6,0.42,0.6,1.1245,-11.8255005,-5.2505,Thursday,False,2022,1,,0.29699827,1,1,7.0,11.0,15.0,10.583005244258347,3,2021,2.5
Allentown,2022-01-21,3,0.0,0.0,-6.9754996,-18.075499,-12.598418,Friday,False,2022,1,,0.29699827,1,1,6.0,27.0,13.333333333333334,11.84623709594456,3,2021,2.5
Allentown,2022-01-23,1,2.94,4.2000003,-1.4254999,-6.7755,-4.2046666,Sunday,True,2022,1,,0.29699827,1,0,3.0,7.0,5.333333333333333,2.0816659994660074,3,2021,2.5
Allentown,2022-01-24,2,2.4499998,3.5000002,-0.12550002,-9.2755,-5.221333,Monday,False,2022,1,,0.29699827,1,1,1.0,6.0,3.3333333333333335,2.5166114784234717,4,2021,1.0
Allentown,2022-01-25,4,0.56,0.8000001,0.024500012,-12.0255,-4.146333,Tuesday,False,2022,1,,0.29699827,1,1,2.0,3.0,2.0,0.9999999999997061,4,2021,1.0
Allentown,2022-01-26,6,0.0,0.0,-7.0755,-16.7755,-11.402583,Wednesday,False,2022,1,,0.29699827,1,1,4.0,1.0,2.3333333333333335,1.5275252316517565,4,2021,1.0
Allentown,2022-01-28,5,1.9600004,2.7999995,-0.5255,-9.0755005,-3.0609167,Friday,False,2022,1,,0.29699827,1,1,6.0,2.0,4.0,1.9999999999998628,4,2021,1.0
Allentown,2022-02-01,1,0.0,0.0,8.0245,-9.6755,-1.9317502,Tuesday,False,2022,2,,0.29699827,1,1,5.0,4.0,5.0,0.9999999999997347,5,2021,8.25
Allentown,2022-02-02,1,0.0,2.5,5.8745003,-4.9255,1.3994999,Wednesday,False,2022,2,,0.29699827,1,1,1.0,6.0,4.0,2.645751311064487,5,2021,8.25
Allentown,2022-02-04,9,5.7400007,19.300005,-0.07550001,-5.4255,-3.7025836,Friday,False,2022,2,,0.29699827,1,1,1.0,5.0,2.3333333333333335,2.3094010767583777,5,2021,8.25
Allentown,2022-02-05,3,0.42,0.6,-4.9255,-9.875501,-7.3755,Saturday,True,2022,2,,0.29699827,1,0,9.0,1.0,3.6666666666666665,4.618802153516946,5,2021,8.25
Allentown,2022-02-06,2,0.0,0.0,4.3745003,-13.2755,-5.0255,Sunday,True,2022,2,,0.29699827,1,0,3.0,1.0,4.333333333333333,4.1633319989322,5,2021,8.25
Allentown,2022-02-07,8,0.0,0.0,6.6245003,-8.2755,-1.6400833,Monday,False,2022,2,,0.29699827,1,1,2.0,9.0,4.666666666666667,3.785938897200112,6,2021,3.6666666666666665
Allentown,2022-02-15,1,0.0,0.0,3.6745,-8.0755005,-3.292167,Tuesday,False,2022,2,,0.29699827,1,1,8.0,3.0,4.333333333333333,3.214550253664234,7,2021,6.5
Allentown,2022-03-09,6,3.1499999,6.8999996,5.3245,0.3245,2.2890837,Wednesday,False,2022,3,,0.29699827,1,1,1.0,2.0,3.6666666666666665,3.785938897200109,10,2021,
Allentown,2022-03-12,2,10.36,15.000002,1.3745,-8.5755005,-4.3525834,Saturday,True,2022,3,,0.29699827,1,0,6.0,8.0,5.0,3.605551275463916,10,2021,
Allentown,2022-11-17,2,0.14,0.2,3.1245,-1.6755002,0.61408323,Thursday,False,2022,11,,0.29699827,1,1,2.0,1.0,3.0,2.6457513110644832,46,2021,
Allentown,2022-12-19,1,0.0,0.0,-0.42549998,-4.6254997,-2.977583,Monday,False,2022,12,,0.29699827,1,1,2.0,6.0,3.3333333333333335,2.3094010767583817,51,2021,
Allentown,2022-12-20,1,0.0,0.0,2.2745,-5.0255,-2.1942499,Tuesday,False,2022,12,,0.29699827,1,1,1.0,2.0,1.6666666666666667,0.5773502691891141,51,2021,
Allentown,2022-12-27,2,0.07,0.1,1.4245,-5.7755,-2.4484165,Tuesday,False,2022,12,,0.29699827,1,1,1.0,2.0,1.3333333333333333,0.5773502691891087,52,2021,
Allentown,2022-12-28,2,0.0,0.0,8.1245,-3.2255,1.2494999,Wednesday,False,2022,12,,0.29699827,1,1,2.0,1.0,1.3333333333333333,0.5773502691891087,52,2021,
Allentown,2023-01-14,1,0.0,0.0,-0.5255,-5.8754997,-2.6213331,Saturday,True,2023,1,,0.29699827,1,0,2.0,1.0,1.6666666666666667,0.5773502691891141,2,2022,1.0
Allentown,2023-01-31,3,2.1,2.9999998,0.3745,-4.4754996,-2.1025832,Tuesday,False,2023,1,,0.29699827,1,1,1.0,2.0,1.6666666666666667,0.5773502691891141,5,2022,3.2
Allentown,2023-03-14,2,0.63,0.9000001,-0.6755,-3.6755002,-2.1213334,Tuesday,False,2023,3,,0.29699827,1,1,3.0,2.0,2.0,0.9999999999997077,11,2022,
Allentown,2023-12-19,3,0.07,0.1,0.3245,-3.5755002,-0.9942501,Tuesday,False,2023,12,,0.29699827,1,1,2.0,1.0,2.0,0.9999999999997077,51,2022,1.0
Allentown,2024-01-09,2,4.27,43.6,8.624499,0.4245,4.341166,Tuesday,False,2024,1,,0.29699827,1,1,3.0,3.0,2.6666666666666665,0.5773502691891303,2,2023,1.0
Allentown,2024-01-16,2,2.38,3.4,-6.0255,-11.8255005,-8.008834,Tuesday,False,2024,1,,0.29699827,1,1,2.0,2.0,2.3333333333333335,0.5773502691891247,3,2023,
Allentown,2024-01-17,5,0.0,0.0,-5.4754996,-13.1755,-9.942168,Wednesday,False,2024,1,,0.29699827,1,1,2.0,3.0,2.3333333333333335,0.5773502691891247,3,2023,
Allentown,2024-01-18,1,0.42,0.6,-0.7755,-7.5255,-3.9692504,Thursday,False,2024,1,,0.29699827,1,1,5.0,2.0,3.0,1.732050807568714,3,2023,
Allentown,2024-01-19,4,3.57,5.1999993,-2.1255,-7.3255,-4.042166,Friday,False,2024,1,,0.29699827,1,1,1.0,2.0,2.6666666666666665,2.0816659994659954,3,2023,
Allentown,2024-01-20,1,0.21000001,0.3,-7.8255,-10.4755,-8.860918,Saturday,True,2024,1,,0.29699827,1,0,4.0,5.0,3.3333333333333335,2.0816659994659985,3,2023,
Allentown,2024-01-21,1,0.0,0.0,-4.0255,-8.9255,-6.8505,Sunday,True,2024,1,,0.29699827,1,0,1.0,1.0,2.0,1.7320508075687084,3,2023,
Allentown,2024-01-22,6,0.0,0.0,2.3245,-11.0255,-4.1546664,Monday,False,2024,1,,0.29699827,1,1,1.0,4.0,2.0,1.7320508075687084,4,2023,
Allentown,2024-01-24,1,0.0,14.599999,10.7245,3.4245,6.132833,Wednesday,False,2024,1,,0.29699827,1,1,6.0,1.0,2.6666666666666665,2.88675134594803,4,2023,
Allentown,2024-02-19,1,0.0,0.0,4.8745003,-8.6755,-1.9629997,Monday,False,2024,2,,0.29699827,1,1,1.0,1.0,2.6666666666666665,2.88675134594803,8,2023,
Allentown,2024-12-12,1,0.07,0.1,-1.4755001,-6.2755,-4.6525826,Thursday,False,2024,12,,0.29699827,1,1,1.0,6.0,2.6666666666666665,2.88675134594803,50,2023,
Allentown,2024-12-20,3,1.3299999,1.9,2.5744998,-0.07550001,1.06825,Friday,False,2024,12,,0.29699827,1,1,1.0,1.0,1.0,0.0,51,2023,3.0
Allentown,2024-12-21,1,0.63,0.9000001,-0.22549999,-4.3754997,-2.8005,Saturday,True,2024,12,,0.29699827,1,0,3.0,1.0,1.6666666666666667,1.1547005383789957,51,2023,3.0
Allentown,2024-12-22,2,0.07,0.1,-3.4255002,-6.4255,-5.03175,Sunday,True,2024,12,,0.29699827,1,0,1.0,1.0,1.6666666666666667,1.1547005383789957,51,2023,3.0
Allentown,2024-12-23,1,0.0,0.0,5.3245,-7.0255,-1.2192498,Monday,False,2024,12,,0.29699827,1,1,2.0,3.0,2.0,0.9999999999997078,52,2023,
Allentown,2025-01-03,1,0.42000002,6.5000005,10.5745,1.4745,5.895334,Friday,False,2025,1,,0.29699827,1,1,1.0,1.0,1.3333333333333333,0.5773502691891085,1,2024,
Allentown,2025-01-04,1,0.42000002,6.5000005,10.5745,1.4745,5.895334,Saturday,True,2025,1,,0.29699827,1,0,1.0,2.0,1.3333333333333333,0.5773502691891085,1,2024,
Allentown,2025-01-06,2,0.42000002,6.5000005,10.5745,1.4745,5.895334,Monday,False,2025,1,,0.29699827,1,1,1.0,1.0,1.0,0.0,2,2024,2.0
Allentown,2025-01-07,4,0.42000002,6.5000005,10.5745,1.4745,5.895334,Tuesday,False,2025,1,,0.29699827,1,1,2.0,1.0,1.3333333333333333,0.5773502691891085,2,2024,2.0
Allentown,2025-01-08,8,0.42000002,6.5000005,10.5745,1.4745,5.895334,Wednesday,False,2025,1,,0.29699827,1,1,4.0,1.0,2.3333333333333335,1.5275252316517576,2,2024,2.0
Allentown,2025-01-10,2,0.42000002,6.5000005,10.5745,1.4745,5.895334,Friday,False,2025,1,,0.29699827,1,1,8.0,2.0,4.666666666666667,3.0550504633038065,2,2024,2.0
Allentown,2025-01-14,3,0.42000002,6.5000005,10.5745,1.4745,5.895334,Tuesday,False,2025,1,,0.29699827,1,1,2.0,4.0,4.666666666666667,3.0550504633038065,3,2024,2.3333333333333335
Allentown,2025-01-15,2,0.42000002,6.5000005,10.5745,1.4745,5.895334,Wednesday,False,2025,1,,0.29699827,1,1,3.0,8.0,4.333333333333333,3.2145502536642345,3,2024,2.3333333333333335
Allentown,2025-01-16,3,0.42000002,6.5000005,10.5745,1.4745,5.895334,Thursday,False,2025,1,,0.29699827,1,1,2.0,2.0,2.3333333333333335,0.5773502691891225,3,2024,2.3333333333333335
Allentown,2025-01-20,2,0.42000002,6.5000005,10.5745,1.4745,5.895334,Monday,False,2025,1,,0.29699827,1,1,3.0,3.0,2.6666666666666665,0.5773502691891288,4,2024,3.5
Allentown,2025-01-21,5,0.42000002,6.5000005,10.5745,1.4745,5.895334,Tuesday,False,2025,1,,0.29699827,1,1,2.0,2.0,2.3333333333333335,0.5773502691891227,4,2024,3.5
Allentown,2025-01-22,6,0.42000002,6.5000005,10.5745,1.4745,5.895334,Wednesday,False,2025,1,,0.29699827,1,1,5.0,3.0,3.3333333333333335,1.5275252316517633,4,2024,3.5
Allentown,2025-01-23,2,0.42000002,6.5000005,10.5745,1.4745,5.895334,Thursday,False,2025,1,,0.29699827,1,1,6.0,2.0,4.333333333333333,2.0816659994660034,4,2024,3.5
Allentown,2025-01-24,1,0.42000002,6.5000005,10.5745,1.4745,5.895334,Friday,False,2025,1,,0.29699827,1,1,2.0,5.0,4.333333333333333,2.0816659994660034,4,2024,3.5
Arlington,2016-01-12,7,2.66,3.6,0.6745,-8.7755,-3.2859166,Tuesday,False,2016,1,2285.5,0.47997549,1,1,,,,,2,2015,
Arlington,2016-01-13,3,0.14,0.1,-6.1254997,-12.5755005,-9.125501,Wednesday,False,2016,1,2285.5,0.47997549,1,1,7.0,,,,2,2015,
Arlington,2016-01-14,2,0.21000001,0.3,6.6745,-6.6254997,-0.5275834,Thursday,False,2016,1,2285.5,0.47997549,1,1,3.0,,,,2,2015,
Arlington,2016-01-21,1,0.0,0.0,-3.0755,-12.9255,-8.063001,Thursday,False,2016,1,2285.5,0.47997549,1,1,2.0,7.0,4.0,2.6457513110644872,3,2015,
Arlington,2016-01-22,2,0.84,1.0,-3.8255002,-13.125501,-7.260916,Friday,False,2016,1,2285.5,0.47997549,1,1,1.0,3.0,2.0,0.9999999999997056,3,2015,
Arlington,2016-01-25,1,0.0,0.0,5.6245003,-11.8255005,-3.663,Monday,False,2016,1,2285.5,0.47997549,1,1,2.0,2.0,1.6666666666666667,0.5773502691891096,4,2015,
Arlington,2016-02-16,5,13.719998,29.6,2.8745,0.074499995,1.2890834,Tuesday,False,2016,2,2285.5,0.47997549,1,1,1.0,1.0,1.3333333333333333,0.5773502691891035,7,2015,
Arlington,2016-02-17,2,0.21000001,0.3,2.4745,-4.8255,-0.81091666,Wednesday,False,2016,2,2285.5,0.47997549,1,1,5.0,2.0,2.6666666666666665,2.0816659994659945,7,2015,
Arlington,2016-02-18,2,0.0,0.0,-0.2755,-13.6755,-6.6838336,Thursday,False,2016,2,2285.5,0.47997549,1,1,2.0,1.0,2.6666666666666665,2.0816659994659945,7,2015,
Arlington,2016-12-12,1,3.01,10.500001,4.8745003,-1.3755,2.4974165,Monday,False,2016,12,2285.5,0.47997549,1,1,2.0,5.0,3.0,1.7320508075687133,50,2015,
Arlington,2016-12-14,2,0.0,0.0,-1.1255,-5.5755,-3.8817499,Wednesday,False,2016,12,2285.5,0.47997549,1,1,1.0,2.0,1.6666666666666667,0.577350269189111,50,2015,
Arlington,2016-12-15,1,0.0,0.0,-6.2755,-14.6755,-10.979669,Thursday,False,2016,12,2285.5,0.47997549,1,1,2.0,2.0,1.6666666666666667,0.577350269189111,50,2015,
Arlington,2016-12-16,1,0.0,0.0,-4.9754996,-19.825499,-11.242166,Friday,False,2016,12,2285.5,0.47997549,1,1,1.0,1.0,1.3333333333333333,0.5773502691891054,50,2015,
Arlington,2016-12-19,1,0.0,0.0,-0.9255,-7.0255,-4.2984166,Monday,False,2016,12,2285.5,0.47997549,1,1,1.0,2.0,1.3333333333333333,0.5773502691891054,51,2015,
Arlington,2017-01-06,2,0.42000002,0.6,-5.0255,-11.875501,-8.421334,Friday,False,2017,1,2285.5,0.47997549,1,1,1.0,1.0,1.0,0.0,1,2016,
Arlington,2017-02-10,2,0.14,0.5,-1.1754999,-11.0255,-6.363001,Friday,False,2017,2,2285.5,0.47997549,1,1,2.0,1.0,1.3333333333333333,0.5773502691891054,6,2016,
Arlington,2017-11-08,1,0.0,0.0,9.1744995,-0.22549999,3.8890836,Wednesday,False,2017,11,2285.5,0.47997549,1,1,2.0,1.0,1.6666666666666667,0.577350269189111,45,2016,
Arlington,2017-12-13,1,1.5400001,2.2,-1.8755,-8.7255,-5.7505,Wednesday,False,2017,12,2285.5,0.47997549,1,1,1.0,2.0,1.6666666666666667,0.577350269189111,50,2016,1.25
Arlington,2017-12-15,1,0.21000001,0.3,-1.5755,-7.2755,-4.34425,Friday,False,2017,12,2285.5,0.47997549,1,1,1.0,2.0,1.3333333333333333,0.5773502691891054,50,2016,1.25
Arlington,2018-01-02,6,0.0,0.0,-8.2255,-16.6255,-13.256749,Tuesday,False,2018,1,2285.5,0.47997549,1,1,1.0,1.0,1.0,0.0,1,2017,2.0
Arlington,2018-01-03,1,0.0,0.0,-2.7755,-20.175499,-12.296332,Wednesday,False,2018,1,2285.5,0.47997549,1,1,6.0,1.0,2.6666666666666665,2.886751345948029,1,2017,2.0
Arlington,2018-01-09,8,0.0,0.0,3.1745,-4.0755,0.55158323,Tuesday,False,2018,1,2285.5,0.47997549,1,1,1.0,1.0,2.6666666666666665,2.886751345948029,2,2017,
Arlington,2018-01-14,1,0.0,0.0,-8.5755005,-19.3755,-14.740083,Sunday,True,2018,1,2285.5,0.47997549,1,0,8.0,6.0,5.0,3.6055512754639163,2,2017,
Arlington,2018-01-15,1,1.2600001,1.8,-0.22549999,-15.3255005,-7.85675,Monday,False,2018,1,2285.5,0.47997549,1,1,1.0,1.0,3.3333333333333335,4.04145188432731,3,2017,
Arlington,2018-01-16,1,2.9400003,4.2000003,-0.9255,-11.875501,-4.379667,Tuesday,False,2018,1,2285.5,0.47997549,1,1,1.0,8.0,3.3333333333333335,4.04145188432731,3,2017,
Arlington,2018-01-17,4,0.0,0.0,-7.7755,-23.075499,-15.560916,Wednesday,False,2018,1,2285.5,0.47997549,1,1,1.0,1.0,1.0,0.0,3,2017,
Arlington,2018-01-18,7,0.0,0.0,-3.3755,-14.9255,-9.875501,Thursday,False,2018,1,2285.5,0.47997549,1,1,4.0,1.0,2.0,1.7320508075687064,3,2017,
Arlington,2018-01-25,1,0.0,0.0,2.1245,-4.7755,-2.4692497,Thursday,False,2018,1,2285.5,0.47997549,1,1,7.0,1.0,4.0,2.999999999999909,4,2017,
Arlington,2018-01-30,2,1.75,2.5,-1.2755,-8.5755005,-5.2775836,Tuesday,False,2018,1,2285.5,0.47997549,1,1,1.0,4.0,4.0,2.9999999999999085,5,2017,
Arlington,2018-02-02,3,0.42,0.4,-1.9755001,-9.5755005,-7.365083,Friday,False,2018,2,2285.5,0.47997549,1,1,2.0,7.0,3.3333333333333335,3.2145502536642305,5,2017,
Arlington,2018-02-05,2,0.63,0.90000004,1.1745,-9.3255005,-6.177583,Monday,False,2018,2,2285.5,0.47997549,1,1,3.0,1.0,2.0,0.9999999999997023,6,2017,2.0
Arlington,2018-02-07,1,8.75,19.2,1.0245,-6.5255,-2.7004998,Wednesday,False,2018,2,2285.5,0.47997549,1,1,2.0,2.0,2.3333333333333335,0.5773502691891172,6,2017,2.0
Arlington,2018-02-08,3,0.28,0.4,-2.4255002,-9.7255,-6.440083,Thursday,False,2018,2,2285.5,0.47997549,1,1,1.0,3.0,2.0,0.9999999999997026,6,2017,2.0
Arlington,2018-02-09,1,0.28,0.4,5.7745004,-13.8255005,-3.723417,Friday,False,2018,2,2285.5,0.47997549,1,1,3.0,2.0,2.0,0.9999999999997025,6,2017,2.0
Arlington,2018-02-12,2,2.17,3.3999999,2.2745,-8.7755,-1.6171669,Monday,False,2018,2,2285.5,0.47997549,1,1,1.0,1.0,1.6666666666666667,1.1547005383789906,7,2017,
Arlington,2018-02-13,1,0.0,0.0,7.5245004,-13.375501,-3.0671673,Tuesday,False,2018,2,2285.5,0.47997549,1,1,2.0,3.0,2.0,0.9999999999997025,7,2017,
Arlington,2018-03-21,10,8.679999,12.400002,1.1745,-2.5755,-0.40675008,Wednesday,False,2018,3,2285.5,0.47997549,1,1,1.0,1.0,1.3333333333333333,0.5773502691890977,12,2017,
Arlington,2018-03-22,1,0.0,0.0,3.7745,-6.4754996,-1.9629998,Thursday,False,2018,3,2285.5,0.47997549,1,1,10.0,2.0,4.333333333333333,4.932882862316192,12,2017,
Arlington,2018-03-23,1,0.0,0.0,3.6745,-13.125501,-3.2338336,Friday,False,2018,3,2285.5,0.47997549,1,1,1.0,1.0,4.0,5.196152422706579,12,2017,
Arlington,2018-03-27,1,0.0,17.9,9.374499,2.2745,5.239083,Tuesday,False,2018,3,2285.5,0.47997549,1,1,1.0,10.0,4.0,5.196152422706579,13,2017,
Arlington,2018-11-21,1,0.0,0.0,2.5744998,-2.2255,0.83283323,Wednesday,False,2018,11,2285.5,0.47997549,1,1,1.0,1.0,1.0,0.0,47,2017,
Arlington,2018-11-27,8,0.77,1.1,0.9745,-2.3755,-0.7421667,Tuesday,False,2018,11,2285.5,0.47997549,1,1,1.0,1.0,1.0,0.0,48,2017,
Arlington,2018-11-28,3,0.28,0.4,-1.2755,-3.7755,-2.6650836,Wednesday,False,2018,11,2285.5,0.47997549,1,1,8.0,1.0,3.3333333333333335,4.04145188432731,48,2017,
Arlington,2018-11-29,1,0.0,0.4,2.7745,-4.7755,-1.6859164,Thursday,False,2018,11,2285.5,0.47997549,1,1,3.0,1.0,4.0,3.6055512754639127,48,2017,
Arlington,2018-12-10,1,0.0,0.0,1.8745,-6.1755,-3.3234165,Monday,False,2018,12,2285.5,0.47997549,1,1,1.0,8.0,4.0,3.6055512754639127,50,2017,1.0
Arlington,2018-12-20,1,0.0,14.9,10.624499,-1.5255,3.9536667,Thursday,False,2018,12,2285.5,0.47997549,1,1,1.0,3.0,1.6666666666666667,1.1547005383789908,51,2017,
Arlington,2019-01-04,1,0.0,1.2,8.1744995,-1.5755,2.3432503,Friday,False,2019,1,2285.5,0.47997549,1,1,1.0,1.0,1.0,0.0,1,2018,3.5
Arlington,2019-01-13,1,2.17,3.0,-0.5255,-4.0255,-2.0817502,Sunday,True,2019,1,2285.5,0.47997549,1,0,1.0,1.0,1.0,0.0,2,2018,4.5
Arlington,2019-01-14,3,0.0,0.0,0.5745,-9.8255005,-3.604667,Monday,False,2019,1,2285.5,0.47997549,1,1,1.0,1.0,1.0,0.0,3,2018,3.25
Arlington,2019-01-20,5,4.34,17.3,3.5245,-12.8255005,-5.8317504,Sunday,True,2019,1,2285.5,0.47997549,1,0,3.0,1.0,1.6666666666666667,1.1547005383789908,3,2018,3.25
Arlington,2019-01-22,11,0.0,0.0,2.1745,-22.925499,-10.752583,Tuesday,False,2019,1,2285.5,0.47997549,1,1,5.0,1.0,3.0,1.9999999999998563,4,2018,1.0
Arlington,2019-01-23,5,0.0,13.5,9.874499,-0.82549995,5.9849167,Wednesday,False,2019,1,2285.5,0.47997549,1,1,11.0,3.0,6.333333333333333,4.163331998932205,4,2018,1.0
Arlington,2019-01-24,6,1.54,16.8,9.2245,-3.0755,1.8453331,Thursday,False,2019,1,2285.5,0.47997549,1,1,5.0,5.0,7.0,3.4641016151376838,4,2018,1.0
Arlington,2019-01-25,2,0.21000001,0.3,-3.1755002,-12.0255,-6.313,Friday,False,2019,1,2285.5,0.47997549,1,1,6.0,11.0,7.333333333333333,3.2145502536642425,4,2018,1.0
Arlington,2019-01-28,1,0.0,0.0,5.2745004,-14.7255,-4.713001,Monday,False,2019,1,2285.5,0.47997549,1,1,2.0,5.0,4.333333333333333,2.0816659994660034,5,2018,2.5
Arlington,2019-01-29,1,0.07,1.3000001,4.4745,-8.2755,-2.2525833,Tuesday,False,2019,1,2285.5,0.47997549,1,1,1.0,6.0,3.0,2.6457513110644846,5,2018,2.5
Arlington,2019-01-30,2,0.56,0.8,-7.7254996,-19.075499,-13.35675,Wednesday,False,2019,1,2285.5,0.47997549,1,1,1.0,2.0,1.3333333333333333,0.5773502691891144,5,2018,2.5
Arlington,2019-02-01,5,1.9600003,2.7999997,-5.8754997,-12.5255,-9.998418,Friday,False,2019,2,2285.5,0.47997549,1,1,2.0,1.0,1.3333333333333333,0.5773502691891144,5,2018,2.5
Arlington,2019-02-11,2,3.15,10.200001,4.2245,-0.4755,1.5745001,Monday,False,2019,2,2285.5,0.47997549,1,1,5.0,1.0,2.6666666666666665,2.0816659994659967,7,2018,1.5
Arlington,2019-02-13,1,0.42000002,0.8000001,3.9245,-2.0255,-0.7921667,Wednesday,False,2019,2,2285.5,0.47997549,1,1,2.0,2.0,3.0,1.7320508075687153,7,2018,1.5
Arlington,2019-02-18,3,0.14,0.3,4.3245,-4.4754996,-0.3463334,Monday,False,2019,2,2285.5,0.47997549,1,1,1.0,5.0,2.6666666666666665,2.0816659994659967,8,2018,
Arlington,2019-02-19,1,0.0,0.0,2.1245,-7.6754994,-3.571334,Tuesday,False,2019,2,2285.5,0.47997549,1,1,3.0,2.0,2.0,0.9999999999997106,8,2018,
Arlington,2019-02-21,3,0.0,1.2,7.6245003,1.9245,4.5724163,Thursday,False,2019,2,2285.5,0.47997549,1,1,1.0,1.0,1.6666666666666667,1.1547005383789983,8,2018,
Arlington,2019-03-04,3,0.0,0.0,-2.8255,-9.4755,-5.4880004,Monday,False,2019,3,2285.5,0.47997549,1,1,3.0,3.0,2.3333333333333335,1.1547005383790034,10,2018,
Arlington,2019-03-05,3,0.21000001,0.3,-4.2755,-15.4755,-9.698415,Tuesday,False,2019,3,2285.5,0.47997549,1,1,3.0,1.0,2.3333333333333335,1.1547005383790034,10,2018,
Arlington,2019-11-12,1,2.8000002,5.899999,5.1745,-7.2254996,-1.2234167,Tuesday,False,2019,11,2285.5,0.47997549,1,1,3.0,3.0,3.0,0.0,46,2018,
Arlington,2019-12-16,1,2.59,10.0,4.2245,-1.7255001,0.63908327,Monday,False,2019,12,2285.5,0.47997549,1,1,1.0,3.0,2.3333333333333335,1.154700538379003,51,2018,1.0
Arlington,2019-12-18,1,0.07,0.1,-1.5755,-6.1755,-3.813,Wednesday,False,2019,12,2285.5,0.47997549,1,1,1.0,3.0,1.6666666666666667,1.1547005383789977,51,2018,1.0
Arlington,2019-12-19,1,0.0,0.0,-0.17549998,-8.8255005,-5.1963334,Thursday,False,2019,12,2285.5,0.47997549,1,1,1.0,1.0,1.0,0.0,51,2018,1.0
Arlington,2020-01-02,2,0.0,0.8,9.2245,-0.72550005,4.489083,Thursday,False,2020,1,2285.5,0.47997549,1,1,1.0,1.0,1.0,0.0,1,2019,1.0
Arlington,2020-02-07,2,8.609999,13.800002,1.5244999,-2.6255,-0.8192501,Friday,False,2020,2,2285.5,0.47997549,1,1,2.0,1.0,1.3333333333333333,0.5773502691891128,6,2019,
Arlington,2020-12-01,2,8.120001,13.5999975,2.5744998,-0.97550005,0.14950001,Tuesday,False,2020,12,2285.5,0.47997549,1,1,2.0,1.0,1.6666666666666667,0.5773502691891181,49,2019,
Arlington,2020-12-02,1,0.35,0.5,4.0245,-1.9255002,0.5182499,Wednesday,False,2020,12,2285.5,0.47997549,1,1,2.0,2.0,2.0,0.0,49,2019,
Arlington,2020-12-16,4,11.200001,15.999999,-0.5255,-2.1755002,-1.0921667,Wednesday,False,2020,12,2285.5,0.47997549,1,1,1.0,2.0,1.6666666666666667,0.5773502691891181,51,2019,1.0
Arlington,2020-12-17,29,4.9699993,6.999999,0.2745,-2.2255,-1.0359167,Thursday,False,2020,12,2285.5,0.47997549,1,1,4.0,2.0,2.3333333333333335,1.5275252316517587,51,2019,1.0
Arlington,2020-12-18,29,0.56,0.8000001,1.3745,-1.5255,-0.40049997,Friday,False,2020,12,2285.5,0.47997549,1,1,29.0,1.0,11.333333333333334,15.373136743466926,51,2019,1.0
Arlington,2020-12-19,1,0.0,0.0,3.5744998,-5.5755,-0.7129998,Saturday,True,2020,12,2285.5,0.47997549,1,0,29.0,4.0,20.666666666666668,14.433756729740635,51,2019,1.0
Arlington,2020-12-25,1,6.79,9.700001,-2.1755002,-8.9755,-6.4254994,Friday,False,2020,12,2285.5,0.47997549,1,1,1.0,29.0,19.666666666666668,16.165807537309515,52,2019,
Arlington,2020-12-28,2,0.0,0.3,7.7745004,0.7745,4.818249,Monday,False,2020,12,2285.5,0.47997549,1,1,1.0,29.0,10.333333333333334,16.165807537309515,53,2019,
Arlington,2021-01-19,2,0.0,0.0,4.2245,-1.2755,0.76616675,Tuesday,False,2021,1,2285.5,0.47997549,1,1,2.0,1.0,1.3333333333333333,0.5773502691893991,3,2020,
Arlington,2021-02-01,12,4.27,6.0999994,1.0745001,-2.4255002,-0.9609167,Monday,False,2021,2,2285.5,0.47997549,1,1,2.0,1.0,1.6666666666666667,0.5773502691894001,5,2020,
Arlington,2021-02-02,10,1.6100003,2.3999999,-0.37550002,-4.0255,-2.1588337,Tuesday,False,2021,2,2285.5,0.47997549,1,1,12.0,2.0,5.333333333333333,5.773502691896236,5,2020,
Arlington,2021-02-04,1,0.49,0.70000005,2.7245,-15.2255,-5.2463326,Thursday,False,2021,2,2285.5,0.47997549,1,1,10.0,2.0,8.0,5.291502622129158,5,2020,
Arlington,2021-02-08,2,0.14,0.2,-1.3255,-14.875501,-7.4505005,Monday,False,2021,2,2285.5,0.47997549,1,1,1.0,12.0,7.666666666666667,5.859465277082295,6,2020,2.0
